"","Tcm_ctr1","Tcm_ctr2","Tcm_ctr3","Tem_ctr2","Tem_ctr3","Tcm_irr1","Tcm_irr2","Tcm_irr3","Tem_irr2","Tem_irr3"
"Tepsin",4.718950054,3.102602745,4.186454421,3.760176002,3.383378934,2.963876193,3.021855338,2.908110504,2.276027401,3.287135346
"Ndufaf8",29.856397,26.27520341,30.69757458,19.53080186,23.47642578,27.55606958,24.46127745,29.10650487,31.15464946,29.93273746
"Nploc4",1.180690213,1.961281068,1.437893354,1.522335244,1.889819885,1.855206058,1.981658667,1.631659288,1.206213702,1.19692321
"Mir6935",2.79948708,2.730090677,3.401743095,5.651980094,2.737479344,4.204349975,2.800885582,3.639131811,4.231551851,2.112112495
"Faap100",5.195505344,4.06223997,5.085168009,4.447078056,5.056583885,2.440918873,3.13145354,3.705842982,2.954275541,4.741175167
"Actg1",547.8813912,543.1091009,628.0745705,555.0787265,539.9579657,587.105864,532.4843787,528.5616373,605.5592687,614.4105742
"0610009L18Rik",2.974067111,1.364502145,1.455453313,1.394439976,1.533772748,1.20458893,1.50688313,0.963870328,1.177150914,0.730012164
"Slc25a10",2.901591399,3.334961067,4.785032203,1.624521225,3.287359517,3.793146085,2.957930337,1.930304865,2.971176309,2.811988951
"P4hb",25.48270373,26.08884429,35.69320164,30.06071661,35.28381836,38.84772648,33.02433478,29.0375529,37.40190566,37.12652769
"Oxld1",5.108565038,7.374790401,6.131043193,4.914093424,5.119441891,4.245540918,6.769604523,4.584858342,11.77599118,8.408026776
"Mrpl12",10.74853594,13.43403254,18.47590339,14.84517386,17.19331289,16.14893375,13.34965093,15.10505302,17.27210564,18.32200503
"Hgs",6.143187696,7.616527065,6.156395358,6.792749891,7.611683159,4.407815306,4.022171084,5.143989071,4.785874489,6.444790582
"Arhgdia",233.7016858,266.6044812,276.5697325,244.6997573,258.4006347,244.63641,222.3589733,218.6166319,234.5921389,258.2023462
"Ccdc137",5.697866996,9.47923861,8.500653083,8.106843966,6.814762801,6.320440706,5.666365578,5.598807789,5.545036555,6.435883376
"Arl16",10.98675434,10.39465597,9.361120603,10.00124268,9.695988108,7.359912429,7.199358709,10.49853694,8.152082385,10.25399035
"Cenpx",12.42704025,14.97694364,17.4278219,16.45682012,16.71653457,14.02953156,15.79791596,14.75533287,23.04433242,24.55094796
"Pcyt2",13.33564583,14.91846748,16.97318134,10.46012316,11.64736434,8.592227414,10.44997923,10.99546292,10.25159262,13.12392521
"Aspscr1",1.75290159,2.759206655,3.645139095,2.510889252,2.563736653,2.538939423,2.084979995,1.734890617,2.80086031,2.274405788
"Alyref",11.12340633,16.78011218,0.658886861,0.948482808,1.052033695,2.114854239,15.26336879,16.20075052,1.097487907,0.779232536
"Myadml2",0.817895259,0.431066949,0.961695792,0.531201137,0,0,0,1.072586218,0,0
"Anapc11",7.143546964,8.449934982,6.105186052,6.494748245,5.9576151,5.62070596,6.501216932,7.048110308,5.322046804,5.219706817
"Sirt7",30.41329508,28.7945275,40.987711,40.85158068,36.20534626,25.88020506,23.98918337,22.73776601,34.12801987,33.00453059
"Fasn",3.957953043,5.148955105,2.680941708,1.843496876,2.058598519,5.872571541,5.365144107,6.305182115,1.497088604,2.258185998
"Gps1",31.24842497,29.15562787,38.17050086,33.24033501,34.06691331,23.32829694,26.43303156,29.55297438,33.63518755,37.37833907
"Dus1l",8.712994755,9.372439576,12.44066046,9.780130487,10.90887229,7.508643354,8.237395552,9.42870103,9.064041094,11.27063207
"Cbr2",0.604306644,2.112545414,1.790772907,1.601322616,2.034866596,6.574967212,4.317587523,1.481151592,5.600751034,1.338368314
"Rfng",7.50411326,8.20131226,13.33813445,12.05494541,12.05060231,9.611793358,9.559579444,5.186866554,11.63164339,9.978890496
"Rac3",0.511906209,0.366924187,0.888263157,1.672986108,1.103751672,0.394648318,1.003837393,0,0.524972833,0.231728914
"Dcxr",10.11307009,7.898849713,14.11714351,5.306798092,9.874115617,52.99163006,46.03983565,33.16074311,75.05364828,42.19033242
"Slc16a3",1.080502653,0.403707008,0.76442431,0.631394015,0.853791282,0.733020901,0.935060357,0.236871087,0.309398254,0.687387003
"Cd7",46.50644919,74.93853691,58.25739671,80.70993731,64.54386179,23.02741783,20.32738518,26.36736223,32.35548628,27.40506615
"Ogfod3",0.309548388,0.669209941,0.786686799,0.530999789,0.535363388,0.687057228,0.465970862,0.381289663,0.383293218,0.300473193
"Wdr45b",2.729527082,3.868781793,2.838359854,3.165042413,3.522862993,3.070813647,3.332829541,3.497587738,3.243991259,2.501983319
"Metrnl",2.988980235,1.945441572,3.28123157,2.237361761,2.44172106,3.838205383,3.598672202,2.01462416,3.127025514,1.619365956
"Numb",0.560130679,0.506140766,0.366651313,0.485385958,0.605451214,0.481770692,0.405391622,0.324315526,0.333574083,0.281279379
"Adcy3",0.437923818,0.713694172,0.523008008,0.625194471,0.818830473,0.863213593,0.783187831,0.589044953,0.443724473,0.596204748
"Scfd1",1.723365336,1.329320234,1.094231584,1.363857197,1.461257279,1.493705063,1.427438999,1.354932042,1.909379233,1.688445164
"Arel1",1.167370897,1.562506355,1.272766374,1.889100393,1.631911937,1.532341962,1.817100604,1.629134587,0.853382815,1.179444076
"Ubr7",3.290658929,3.496109231,3.137578556,2.883680842,4.852331555,3.021412879,2.847848407,3.592492819,1.482666463,3.451106867
"Bcl11b",1.470906467,1.909188734,0.768297548,1.772490067,1.259005522,1.756804779,2.258980337,2.572944284,0.937227965,0.835417543
"Rab10",4.78167643,5.116028067,3.624116643,5.800007714,5.28184432,4.720409476,4.797270051,4.514566974,3.94747621,3.879007099
"Ldah",1.216265895,1.250203141,1.202764329,1.300523873,1.570579112,1.213953514,1.312632198,1.151430247,1.495357434,1.210325233
"Sdc1",0.272035185,0.565695563,0.987786107,0.149420454,0.101709588,0.1461969,0.226142149,0.212175702,0.245599758,0.087960334
"Smc6",3.51496267,2.299151689,1.927494536,2.931479694,2.612540584,1.378257164,2.017884766,1.396994511,1.96147858,1.511898603
"Ddx1",2.663449228,3.70210491,3.202772618,4.581748449,3.894843599,3.261834539,3.381808068,4.310476627,5.02375189,4.233377694
"Hpcal1",0.894638119,1.065264215,0.895159417,0.879910156,1.009431628,1.651159269,1.468859128,1.342890691,1.775764374,1.384142263
"Adam17",2.300943039,2.319411487,2.728561184,3.341303052,3.900760608,2.431819378,2.206108107,1.759654255,2.145817052,3.03199158
"Taf1b",1.098564113,1.162424079,1.010399265,1.219785605,1.130999592,0.788413136,0.91667208,1.172242961,1.294984579,1.099006234
"Kidins220",1.223369272,1.100106358,0.702526189,0.929398005,0.844191617,0.838188706,0.811427613,1.090502136,0.74353688,0.466199871
"Rnf144a",0.535688909,0.635521795,0.418317079,0.07816607,0.063401113,0.1976432,0.211136174,0.125190885,0.116779406,0.086885078
"Cmpk2",6.801988652,5.60497834,3.844859,3.301683313,2.714310909,20.15431111,15.10803056,13.02941969,9.940084936,12.35931123
"Trappc12",1.889977055,1.426973622,1.444619596,1.412876969,2.058061169,1.199376101,1.529125804,1.649731647,1.282413374,1.727624982
"Ahr",1.115932057,0.193275541,0.238475361,0.184205907,0.249338467,0.182700833,0.215214411,0.084829621,0.016861396,0.002083987
"Snx13",0.558383744,0.428783261,0.54745902,0.43279964,0.255258608,0.728182762,0.621761188,0.469784507,0.295989429,0.37179736
"Ankmy2",1.532100195,1.389982948,1.159596631,1.654320422,1.133201166,1.34445439,1.586085638,1.248633966,1.964074442,1.290971557
"Pnpla8",0.685911713,0.55873983,0.606027646,0.650103698,0.702046836,0.83851769,0.748652631,0.477030131,0.581951439,0.585642567
"Hectd1",1.834308212,2.162057477,0.93487979,1.348334633,1.232607375,2.279554806,2.847134546,3.084765855,1.478637381,1.681631196
"Strn3",1.282472342,0.806555853,0.175193946,0.210233378,0.165314922,0.651713598,0.92525304,0.839991566,0.117498924,0.101875166
"Heatr5a",0.423679066,0.360614171,0.219876106,0.200378211,0.238612777,0.676565103,0.652838655,0.68369973,0.295511557,0.303263491
"Arhgap5",0.593550447,0.337226659,0.233385868,0.459113259,0.410919786,0.701343246,0.692931284,0.568869872,0.154088354,0.164983554
"Snx6",2.977260202,2.358205364,2.877824343,2.847347443,2.735538066,3.40425563,2.824777241,2.450085769,3.588187661,3.116402928
"Baz1a",1.201309231,1.202715623,0.740176243,0.643625288,0.479645359,0.490738455,0.682588925,0.848251159,0.582431131,0.424212593
"Brms1l",1.136786302,0.709874235,0.5421124,0.701655446,0.502713712,0.481844118,0.358105624,0.558334939,0.671485318,0.768661537
"Sec23a",1.689333439,1.307959542,0.891791355,1.26159235,1.251069147,1.010057814,0.901547286,0.869782018,0.584165413,0.738441941
"Mia2",1.875858217,1.763036894,1.192373371,1.331432676,1.038004383,1.602175496,1.509557,1.519465282,0.964784511,0.798960941
"Nemf",2.248177406,2.325294624,1.954755178,2.835441519,2.662122954,2.652671659,2.45236616,2.837155915,2.809701524,2.32669528
"5830428M24Rik",2.568091349,1.365552602,1.280299296,1.405118797,0.734470489,0.733274466,0.868055955,1.003973042,1.031548872,1.01720468
"Arid4a",2.202480136,1.939682114,1.344175086,1.658583798,1.636065037,1.197127361,1.28090086,1.216359862,1.142958256,1.190863817
"Jkamp",2.102708047,2.204299258,2.179447274,2.398521887,2.611755005,2.281450752,1.606455134,1.760759296,2.428001779,2.27865062
"Prkch",0.795163272,1.015973762,0.854229951,1.885415688,1.74935957,1.082259411,1.166410472,1.300189405,0.992114747,1.228402493
"Hif1a",5.82432502,4.083187877,3.88763901,4.792843853,4.812118123,5.345404024,5.755177844,5.273098526,4.066613657,4.71514151
"Mthfd1",1.602633226,1.234478729,1.568389933,1.154473843,1.108469917,1.693576253,1.462403907,2.095583893,1.575676269,2.049741978
"Max",2.411397916,1.740565572,0.980588295,0.708169326,1.497582251,1.965054013,2.01217112,2.680927811,1.419564501,0.958837669
"Vti1b",8.316054863,7.720527885,8.345762267,9.333183873,9.762925553,8.381598461,8.816961063,8.519734066,11.27876892,9.643194193
"Dcaf5",0.461332391,0.767158894,0.396294934,0.619084625,0.579045594,0.465360293,0.512173372,0.551782449,0.276649637,0.310109592
"Exd2",1.999622859,1.305161708,1.238270031,1.369881799,1.396569324,0.762677441,0.725320221,0.999783672,0.7719598,1.051006146
"Actn1",0.964528909,0.529636121,0.150809084,0.130788616,0.07030596,0.539654495,0.811313887,0.309619256,0.081241868,0.048471889
"Synj2bp",2.773172951,2.208367078,1.271867299,1.887064127,2.369022186,1.732506535,1.779957141,2.147827645,1.705491602,1.638908944
"Susd6",1.443466017,1.37438482,1.552465675,2.185804405,1.879740261,2.305970635,1.717878144,1.954493307,1.262260402,1.660074817
"Acot1",0.564814326,0.646713666,0.78682065,0.649067743,0.293411432,2.047423451,2.439501335,0.815506413,2.235210456,0.380475117
"Nek9",1.53190332,2.014768417,0.863219307,1.126169338,0.854032553,1.220505421,1.708266787,1.814771446,1.26146784,0.960473092
"Ylpm1",0.700641223,0.60434004,0.263794987,0.290083431,0.277455956,0.273508941,0.51219645,0.530819329,0.211986694,0.217065294
"Gpatch2l",0.586476959,0.898528852,1.001193217,0.945034347,1.161072418,0.786408616,0.78674103,0.774373312,0.564545063,0.724438105
"Gstz1",0.76236388,1.161753946,1.077460812,0.580680682,0.725878685,1.113561722,0.742691683,0.82900662,0.886251762,1.016181238
"Nrde2",0.392887492,0.920832877,0.987283277,0.852044014,1.392030898,1.159775468,0.738342331,0.857337831,0.878314487,1.222377586
"Ccdc88c",0.791809594,1.227000782,0.558476992,0.836154899,0.865864619,0.605918992,0.620163071,0.724271882,0.392596571,0.293438381
"Rin3",1.332139423,1.437369646,0.780714681,0.286247879,0.335989228,0.708836683,0.697727285,0.573792466,0.419319475,0.478792071
"Itpk1",0.530602239,0.433369564,0.595733602,0.602680401,0.584356103,0.550297235,0.559640765,0.390981104,0.357982214,0.507121087
"Ddx24",12.06560267,16.80667621,15.41508583,16.56740425,15.77612613,17.21846475,15.9431887,18.01359033,21.14621552,22.41253561
"Dicer1",0.57838681,0.778580313,0.229880295,0.464756115,0.224076738,0.516832565,0.702107962,0.828809139,0.364664231,0.270063495
"Atg2b",1.169419187,0.764532892,0.44566006,0.694837787,0.513287285,0.564832471,0.739917773,0.586003691,0.322393898,0.485871663
"Vrk1",1.611538245,1.346214745,1.573896559,1.534804577,1.474024206,1.313712077,0.926306659,1.196079121,1.141450972,1.392003426
"Evl",0.604124086,0.82549346,0.541362178,0.460448164,0.401833332,0.613886568,0.672897495,0.639196012,0.429733286,0.374099908
"Setd3",1.24563095,1.211542353,1.307750948,1.364217576,1.793536492,1.28046427,1.258638447,1.218143502,1.421420414,1.422525907
"Cinp",2.411556221,1.761945314,2.430427771,2.19161202,2.293814332,1.661128437,1.555595863,1.602837736,1.708305403,2.496756661
"Dync1h1",1.732042873,2.892243741,1.33830081,1.448765411,1.218143616,1.816959137,2.282310772,2.422072424,0.908751234,1.008673331
"Ppp2r5c",2.808380355,3.485698996,1.666992495,3.099415285,3.139272194,2.215054479,2.993259361,3.111605868,1.82695797,2.105753525
"Wdr20",0.603446266,0.862164242,0.853178411,1.065687475,1.068977529,0.77083449,0.646237965,0.75076066,0.972245234,1.014545852
"Eif5",79.37270702,78.03365968,58.58302312,87.42488244,68.37400623,65.68609104,61.46111752,71.25217658,66.68133807,63.62577011
"Klc1",1.682114859,1.341308327,1.268606617,1.267069748,1.357453632,1.10340303,1.055048255,1.135620658,1.393749138,1.266336368
"Inf2",0.61851669,0.491077788,0.543994294,0.27020746,0.258472689,0.524274412,0.654453582,0.303591724,0.438057807,0.33177492
"Gpr132",2.709068062,3.359918003,1.7987922,2.484057626,1.904059152,2.467637229,2.86866456,3.611119135,1.12587321,1.961560243
"Brf1",1.624438955,2.508833698,1.96487093,1.863400232,1.55811232,1.879088438,1.951104343,1.882386172,1.310862739,1.728078536
"Rab10os",0.795013677,0.926549532,0.768445394,0.796460285,0.69053533,0.792967805,0.836085248,0.790753934,0.753513065,0.633564777
"Asxl2",1.153446349,0.523111529,0.533692141,0.998189594,0.914637581,0.606858189,0.71902328,0.778522003,0.560676104,0.483758295
"Dnajc27",0.332454075,0.57906291,0.768329756,0.418695071,0.466535875,0.352062801,0.437363521,0.800338895,0.423722006,0.341783059
"Ptrhd1",3.642276622,1.183469423,1.712585855,1.606673612,1.567442596,1.741166769,1.849605739,0.959295786,1.561364169,1.166989522
"Cenpo",0.693174295,0.492815198,0.641348195,0.614040824,0.610823001,0.688079701,0.595126925,0.494506036,0.628922908,0.440267386
"Itsn2",1.17570711,1.048966882,1.279621777,1.212153489,1.062094603,1.020572097,0.976067937,0.957917276,0.735417674,0.898329548
"Sf3b6",10.48000948,10.65912034,11.74213385,16.15138796,16.34261097,11.67930408,10.67415391,13.89230295,15.9866348,16.21063938
"Mfsd2b",1.150930067,0.705426115,0.721443502,0.910386055,0.551170338,0.216331207,0.225574678,0.003907793,0.527797071,0.017820316
"Ubxn2a",1.811148947,1.628495185,1.507140415,2.606604756,1.752047881,2.220111056,1.92625597,1.972141907,1.806130522,1.561749759
"Hs1bp3",0.320015068,0.386612387,0.626064889,0.351098556,0.493580325,0.855819164,0.523443889,0.622243286,0.375615302,0.46953703
"Rhob",8.34653376,3.440216434,2.706333544,0.808456923,1.342518606,4.181081968,4.445168773,3.232305071,1.791449793,0.706991861
"Pum2",1.368380737,0.920981028,0.321927146,0.54352613,0.566981496,0.804340256,1.105101603,1.230609942,0.367793615,0.479273101
"Laptm4a",17.36476738,9.280294183,11.33364636,10.78704509,13.34455063,23.61007104,21.77209262,13.2059638,21.68852572,11.79403702
"Ttc32",0.977539375,1.537155792,1.256307523,0.714509825,0.818139257,1.507096322,0.969752913,0.794345516,0.77130765,1.375197996
"Rdh14",8.959160013,7.467148452,8.674835406,7.432159172,10.59566207,9.613285854,8.095734405,8.064881219,10.55744433,8.835138437
"Mir7675",3.971686104,0,0.750729511,0.779583461,0,0,0.386329046,0,0,0
"Trib2",5.417518281,2.711453767,2.877359455,1.560373612,0.750970679,0.768917474,0.658090278,0.35495834,0.876416518,0.626932355
"Lpin1",0.663006344,0.902099002,0.945781041,2.050593508,2.732510964,2.425093504,2.370804766,1.824764759,2.080268154,3.041366519
"E2f6",0.819974852,1.101901783,1.156639931,1.050270658,0.803551963,1.463974724,1.492508036,1.145099989,1.114721095,0.894413488
"Pqlc3",7.854219489,4.936029943,5.634843829,7.583389668,6.586150457,10.58719742,10.97015504,8.61435504,12.21311113,10.23743572
"Pdia6",18.89525415,14.53451984,22.54400436,14.84536328,18.46934928,22.46010846,22.59518319,14.61626763,22.69419666,17.90900284
"Odc1",14.28486784,17.96523317,15.53692436,16.73026527,15.10670961,19.11918547,13.62385466,14.8584147,11.13308993,9.482748558
"Itgb1bp1",2.94281624,2.959178064,4.390006715,4.358600923,4.85244152,3.166467238,2.899321158,3.148191421,3.461919971,4.190733161
"Cpsf3",5.426393022,6.892711665,8.497031756,6.4182854,7.786410163,5.867753236,5.499341378,5.335224533,5.497283126,7.541338104
"Iah1",3.258399096,3.394702982,4.585097407,3.480481888,3.86068948,2.634295988,2.526865421,2.736180495,2.974434509,3.139197594
"Ywhaq",7.608864553,10.24890717,10.40027391,21.03003237,21.26668032,9.787730403,9.240168983,11.07873859,14.71036678,16.10734648
"Rrm2",16.40769478,17.45482966,9.591694447,9.164131626,14.97316843,2.741203912,2.428129729,3.399316352,3.065226858,2.164529587
"Klf11",2.004773361,1.78276154,2.746916411,3.47874565,3.423037735,2.467019298,2.367959537,2.350077758,3.017384663,2.562245139
"Id2",196.8740426,204.265025,228.0694688,538.003563,557.4497435,430.7642962,395.2282544,448.2608955,574.2895504,560.3582336
"Mir6538",3.955638887,3.971040985,5.937587947,0,0.398178814,0.815389086,1.222204617,0.846925222,0.946920694,0
"Rsad2",4.294828484,12.07796736,7.129986022,8.429932228,5.234103645,8.92707388,10.40988656,6.691308592,5.419699589,5.073173187
"Rnaseh1",2.552355747,3.623356229,4.594873492,3.852491037,3.179291189,3.452831538,3.293312002,2.569690513,3.547824009,2.699018519
"Adi1",10.74302807,9.833829861,10.78683184,12.56212595,13.79579223,10.88065998,8.007830686,8.762840764,12.92529704,13.59120387
"Rps7",138.4505548,183.3635961,86.52113448,74.64160065,67.73490067,84.40356233,103.3977118,153.0364814,102.4865264,105.6032583
"Tmem18",1.83577558,5.120829877,2.722196065,5.999922315,5.524950948,4.600223478,6.09842304,6.016412086,3.338069768,3.947468487
"Acp1",5.619644924,3.876896179,3.046817468,4.018030527,2.856187384,3.664764105,3.88541596,4.092150323,4.227131954,3.315729822
"Dld",3.744726988,4.655645538,4.348404515,6.70943288,6.258336085,5.386591156,5.759188235,5.061634294,6.331138885,5.665837214
"Cbll1",4.463775064,3.549044034,2.729491673,3.26399175,3.717107468,3.655824647,3.21378324,3.989362566,2.462454842,3.766038834
"Bcap29",1.400091366,1.519633005,0.983618547,1.561629216,1.804936944,2.19140949,2.430357369,2.927563769,2.565649674,2.01584496
"Dus4l",0.405312489,0.342901015,0.260776516,0.558428026,0.394217774,0.537173496,0.172863751,0.732899524,0.672463001,0.49005404
"Hbp1",9.352902957,8.025895433,9.867044298,12.62885397,12.84029106,8.243633359,8.855052481,7.927498406,12.04018904,9.770685538
"Pik3cg",4.121494558,2.703788329,2.594942094,3.221533884,3.662731336,3.416977796,3.711270906,3.272457246,2.088731536,2.508031224
"Ccdc71l",2.668190382,6.397684191,2.136037928,2.415421682,0.464854983,2.739438097,1.876064871,2.949756653,1.012133157,1.24791121
"Nampt",1.697520663,2.057763954,1.395595167,1.257964746,0.910846551,2.954383441,2.850846653,2.183328376,2.002805195,1.493790636
"Sypl",6.952226411,4.664176479,4.982970739,2.727401407,3.540908977,2.5142995,3.342512358,2.334425286,2.886193856,1.494593495
"Tspan13",18.2329033,10.68588598,11.45665782,8.223930384,7.634847917,17.49385129,17.12525433,7.577895546,14.62000279,6.147594048
"Bzw2",1.628539588,1.324369683,1.383250231,1.716599334,1.273738238,1.526900562,1.689511636,1.34618103,2.098445784,1.236836666
"Arl4a",1.346584061,1.956876439,1.671979859,2.716087061,2.621607647,1.86659253,1.069493129,1.669986072,2.079452841,1.658475042
"Ifrd1",1.091146112,1.566233793,1.634993485,2.237768931,2.039374871,1.538256926,1.729056641,2.056732044,2.563089057,2.40304335
"Mir1938",2.047624836,0.655221763,0.217711558,0.904316815,0,0,2.688850158,0.465808872,0,0.386214856
"Dnajb9",12.35209927,5.496826867,6.264686612,8.990062298,11.32195736,11.846485,10.7993877,9.481281673,9.74327375,7.290129419
"G2e3",1.052977233,1.017814349,0.708243712,0.787830455,0.763155411,0.732556312,0.835830891,0.909040684,0.746118248,0.947979492
"Coch",5.390437033,1.895755991,0.704046709,0.18186727,0.662403497,1.235611931,0.955333832,0.62577493,0.586540853,0.587198197
"Ap4s1",1.123729074,0.80936721,0.649643448,0.760410761,0.595631179,0.690791736,0.664867731,0.638218987,0.769282783,0.712019427
"Dtd2",0.924470531,1.207903781,1.411115596,1.510094737,1.396580996,1.460774703,1.522548468,1.503187508,2.137052684,1.985216551
"Sptssa",12.69465138,11.96727997,9.333833029,11.90241703,10.19981572,11.79112996,11.41595075,13.01157227,12.56604916,11.37713948
"Eapp",3.771497736,3.806189491,4.001912903,3.922197314,4.521692934,2.947004005,2.784447174,3.547605325,4.759352785,4.392102198
"Cfl2",10.93257546,7.874255146,6.185169848,6.678476356,6.038735462,5.692594117,4.201672546,5.947105159,4.914958234,4.916669835
"Ppp2r3c",1.42646307,1.107137739,1.056456036,1.100827179,1.575350492,1.269290596,0.850252171,1.103017093,1.928076941,1.172736714
"Psma6",4.764213425,4.709731401,6.375597726,5.567282119,5.950756956,5.702578741,5.274988906,6.838204322,7.646952346,7.088446651
"Nfkbia",95.03780652,78.64145079,144.7264141,75.37137136,78.06973211,66.81254859,58.01068272,76.85558672,86.20487594,92.14051158
"Mbip",1.564060865,1.447606062,1.128654735,1.114203443,1.395504477,0.919004497,1.38579514,1.623128913,1.169978865,1.282113893
"Prps1l3",10.98022873,11.43807392,11.14648237,16.49702647,13.91313544,10.04794216,11.38216495,16.12207245,10.46341868,16.93130697
"Pnn",17.54079181,15.69216983,9.666209584,12.79579696,10.15425929,9.593284666,13.74973037,17.48338148,8.991687409,9.024345729
"Trappc6b",4.149612379,4.606740245,4.786314162,5.373701329,5.494915287,4.950402321,4.837131381,5.619559183,4.434830251,6.626018984
"Gemin2",1.04228151,1.577434008,1.660487411,2.094658759,1.671754198,1.372636522,1.24979163,1.63116517,2.055869202,2.771484776
"Fbxo33",1.654817146,1.329614714,0.328776303,0.341412672,0.560385893,0.404466507,1.036288011,1.807448824,0.174776406,0.299721036
"Klhl28",0.506116542,0.650265025,0.522631671,0.872075425,0.854603693,0.653331192,0.631043654,0.463157275,0.493071131,0.570600557
"Prpf39",6.835444592,3.800773833,2.819772675,3.438737057,3.203136177,2.353051838,3.559756407,3.10263764,1.727165985,2.189178983
"Fkbp3",7.530112052,9.100930731,8.744922994,13.25170747,11.1295172,8.172544013,7.617325567,10.72237014,9.914383915,11.30071871
"Rps29",554.6582394,438.051901,305.1825636,252.4371068,221.8236505,311.3534005,383.5052837,488.9403363,359.2675285,340.5676875
"Rpl36al",107.7348803,92.65762298,99.8126234,97.61675598,90.94986806,114.6350876,120.5477969,144.0117155,124.346854,129.8087257
"Mgat2",47.61667739,54.86918279,64.43895657,84.16996217,84.91841051,64.07853979,61.95807493,64.76596575,66.05115977,74.64259579
"9330151L19Rik",2.84178268,2.211198772,2.966186828,1.608165958,0.659385314,1.890401494,1.754111256,0.92916335,2.822586336,1.409967673
"Dnaaf2",1.028159107,1.691499682,1.382408466,2.073676004,1.626599651,1.725102948,1.527328109,1.764658038,1.496765564,2.260457858
"Klhdc2",5.635463513,3.714186332,2.844378891,3.960865039,2.515658893,3.027220029,2.725899354,3.420321444,3.138149397,2.699395619
"Klhdc1",0.298405643,0.361792349,0.463389242,0.562015544,0.631908038,0.34367466,0.443419563,0.46090058,0.282299667,0.389364058
"Arf6",233.1616867,240.9563997,30.01861324,55.75882443,37.58086698,96.3621233,247.4789821,259.6585134,45.55302819,26.05886653
"Vcpkmt",0.322100387,0.585552916,0.865604954,1.043188739,1.058445415,0.678871271,0.84184925,0.696631908,0.60030938,0.690298302
"Nin",0.399383235,0.640383402,0.305017122,0.486051611,0.584520877,0.635977658,0.738264182,0.629379135,0.248888045,0.222969479
"Pygl",1.613942949,0.626582589,1.243286173,0.768640392,1.059513123,2.610656241,2.463908984,0.78096674,1.489261967,0.758131085
"Tmx1",13.38504927,12.38897833,10.3815755,14.91463234,14.23796964,17.20522254,16.99646184,14.47822236,17.66825022,13.48108461
"Psma3",15.92476672,13.34247473,13.03343414,15.43752505,15.48319426,16.97091631,17.83223182,17.19207136,19.15048715,16.7403618
"Actr10",6.020071901,4.223906207,4.185326803,5.677649872,5.43134164,5.107033608,4.471073403,4.93085968,6.225169868,6.72087464
"3110056K07Rik",0.436487869,0.64210903,0.83244241,0.927916131,0.547993222,0.402762075,0.368239313,0.328901301,0.412894646,0.59802862
"Timm9",1.066471269,1.585683218,1.071478583,1.420524304,1.064845429,1.276157541,1.374738986,2.135646804,1.302786834,1.133319942
"Pcnx4",0.411402319,0.289132314,0.47039674,0.571698103,0.537769452,0.318375909,0.4267577,0.371160326,0.463923374,0.404873475
"Dhrs7",7.943917882,5.444802675,6.918552363,8.82294399,9.736603045,7.478507615,6.08933344,7.126168563,10.84187442,8.125183743
"Ppm1a",0.984783572,0.999110725,0.260544695,0.279630598,0.245025886,0.550986689,0.814514584,0.945581565,0.537463826,0.288532992
"Trmt5",2.742900433,2.131915586,2.680776648,2.500368507,2.843709886,2.188772047,1.638727087,3.020805296,2.988029449,2.60839138
"Snapc1",0.577607856,0.684411398,0.728901385,0.920371549,0.991838796,0.707470877,0.688185786,0.634979354,0.965817034,0.631097083
"Sgpp1",7.630574373,8.164472097,2.623971062,6.696811013,3.188989484,11.06180574,12.43597892,12.26377764,5.887650561,4.499337451
"Zbtb25",1.63159694,1.871690414,1.28306248,1.361386159,1.562625119,1.333821247,1.950004755,2.265964518,1.897920511,1.648683097
"Zbtb1",3.564256085,3.724013515,2.922401353,3.820090425,4.334008894,2.108293366,2.632423099,3.045169859,3.344402531,3.249212488
"Hspa2",3.353421058,2.687602838,3.136055016,1.243722004,0.82431517,0.146079478,1.265112271,0,1.447626859,0.901587341
"Churc1",4.933948355,4.567946313,5.668916271,5.329385073,5.95564287,4.863888562,5.343003182,5.692251475,6.856708401,6.316516283
"Eif2s1",8.710249145,8.100974051,6.337245376,9.981156337,9.779816648,8.972128242,9.172922517,10.44242459,8.905309501,10.02867769
"Atp6v1d",7.849685436,6.137417198,5.092497571,6.560556028,6.813724048,7.067693102,6.075861962,5.462351813,7.155920523,6.902893434
"Tmem229b",2.386244879,3.402412661,3.784883587,3.426234699,3.011209361,2.770059949,2.455671377,2.39037913,2.009001555,3.696735048
"Pigh",1.913668071,1.742300859,3.008430742,2.198411483,4.25911339,1.91849585,1.932075056,2.238867742,3.933281841,2.586797324
"Rdh11",0.687026766,1.076407083,1.527630245,1.747496435,1.697642701,0.97025262,1.181684533,1.136182469,1.726256938,1.448547673
"Zfyve26",0.560656513,0.563442157,0.3213304,0.191583559,0.055811896,0.452607937,0.616239496,0.710449748,0.299329924,0.236406317
"Rdh12",1.578303029,1.691417435,2.371523516,0.83513842,0.751652269,0.456551481,0.627307126,0.785832303,0.666535218,0.999799948
"Zfp36l1",39.43429579,23.91684,20.75710007,9.266668505,8.281135233,14.43440204,13.90006031,13.56690479,6.107098406,7.092843179
"Slc39a9",1.512627064,1.713605826,1.202765323,2.407462783,1.575056539,1.451314051,1.327616927,1.253646786,1.248034755,1.699110468
